Product Type,Majestic Type,Size,Product Orientation,Shape,Stock,Coating,Lamination,Spot UV Sides,Colorspec,Runsize,Scoring Options,Slits,Blank Envelopes
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Slide Slits Right Panel,Yes 5000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Slide Slits Right Panel,Yes 5000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,Slide Slits Bottom Panel,Yes 5000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),2500,Score in Half,Slide Slits Right Panel,Yes 5000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),2500,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),5000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,No Gift Cards Slits,Yes 5000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),1000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),2500,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),5000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),1000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),10000,Score in Half,Moon Slits Right Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Front,4/4 (4 color both sides),500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/1,10000,Score in Half,Moon Slits Bottom Panel,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Back,4/4 (4 color both sides),500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Horizontal,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
Majestic,Silk,6 x 12,Vertical,Rectangle,16PT C2S,Spot UV,Silk,Spot UV Both Sides,4/4 (4 color both sides),500,Score in Half,No Gift Cards Slits,Yes 10000 Envelopes 6.5X6.5
